Genus,SRR30617128,SRR30617129,SRR30617130,SRR30617131,SRR30617132,SRR30617133,SRR30617134,SRR30617135,SRR30617136,SRR30617137,SRR30617138,SRR30617139,SRR30617140,SRR30617141,SRR30617142,SRR30617143,SRR30617144,SRR30617145,SRR30617146,SRR30617147,SRR30617148,SRR30617149,SRR30617150,SRR30617151,SRR30617152,SRR30617153,SRR30617154,SRR30617155,SRR30617156,SRR30617157,SRR30617158,SRR30617159,SRR30617160,SRR30617161,SRR30617162,SRR30617163,SRR30617164,SRR30617165,SRR30617166,SRR30617167,SRR30617168,SRR30617169,SRR30633102,SRR30633103,SRR30633104,SRR30633105,SRR30633106,SRR30633107,SRR30633108,SRR30633109,SRR30633120,SRR30633121,SRR30633190,SRR30633191,SRR30633192,SRR30633193,SRR30633194,SRR30633195,SRR30633196,SRR30633197,SRR30633208,SRR30633209,SRR30633243,SRR30633244,SRR30633245,SRR30633246,SRR30633247,SRR30633248,SRR30633249,SRR30633250,SRR30633251,SRR30633252,SRR30633253,SRR30633254,SRR30633255,SRR30633266,SRR30633267,SRR30633297,SRR30633298,SRR30633299,SRR30633300,SRR30633301,SRR30633302,SRR30633303,SRR30633312,SRR30633313,SRR30663788,SRR30663789,SRR30663790,SRR30663791,SRR30663792,SRR30663793,SRR30663794,SRR30663795,SRR30663806,SRR30663807,SRR30663808,SRR30663809,SRR30663810,SRR30663811,SRR30663812,SRR30663813,SRR30663814,SRR30663815,SRR30663826,SRR30663827,SRR30663829,SRR30663830,SRR30663831,SRR30663832,SRR30663833,SRR30663834,SRR30663835,SRR30663845,SRR30663846,SRR30663862,SRR30663863,SRR30663864,SRR30663865,SRR30663866,SRR30663869,SRR30663870,SRR30663874,SRR30663875,SRR30663876,SRR30663877,SRR30663878,SRR30663883,SRR30663884,SRR30663908,SRR30663909,SRR30663910,SRR30663911,SRR30663912,SRR30663918,SRR30663919,SRR30663920,SRR30663921,SRR30663922,SRR30663923,SRR30663924,SRR30663925,SRR30663926,SRR30663927,SRR30663936,SRR30663937,SRR30664010,SRR30664011,SRR30664012,SRR30664013,SRR30664014,SRR30664015,SRR30664016,SRR30664017,SRR30664028,SRR30664029,SRR30688664,SRR30688665,SRR30688666,SRR30688667,SRR30688668,SRR30688669,SRR30688670,SRR30688680,SRR30688681
Melittangium,0.425917535,0.089276052,0,0,0,0.244428469,1.438823107,0,0,1.27862028,0,0.062093928,0.095593023,0.526575613,0,0.001305653,0,0.159023409,0,0,1.635551483,0,0.019876325,0,0.10841685,0.523401678,0.001711186,0.054612976,0.010270104,0.003429394,0.118372178,0,0.001834156,1.971082044,0.002019631,0,0.022858884,0,0.279042728,0.054759514,0,0.030843916,0,0,0,0,0.002604913,0.014269814,0.659360511,0,0,0,0,0.367014566,0.061590146,0,0,0.036982249,0.005259836,0,0,0,0.045992871,0.247875354,0.203265804,24.47820872,2.434392265,2.165717494,0.006037918,0.28891551,0.024764735,0,0.009025271,0,0.015322148,0.274305556,0.181257354,0.003099526,0.008322583,0.006512961,0.076223143,0.007359435,0.013413816,0.057487784,0.005378657,0,3.335934452,0.351326364,0.404613105,6.766516369,0.264726436,2.955745096,3.253055191,0.114178423,0.433559962,0.546862468,0.323250981,0.084415889,0.498479216,0.826103009,0.254768055,0.215265616,0.324074074,0.048021514,0.467794171,0.0659068,0.147934981,0.064294089,0.175083438,0.024966296,0.163028351,0.079057335,2.316641038,0.185301857,0.016353898,0,0.006963223,0,0,0.009209517,0,0,0.281400578,0.115055287,0.254627017,0.128240626,0.034570484,0,0.003939955,0.370261253,2.196131267,0.888881449,0.117768032,2.808079597,0.343105785,0.687993353,0.088433916,0.732016925,1.574101118,1.195670773,1.944687653,0.160499867,0.217753643,0.187003721,0.189249829,0.221169558,2.136258661,0.203818369,0.954922894,0.089682077,1.59213378,0.379941871,0.122486553,0.062361663,0.490761051,0.543590959,1.545102566,0.169302808,1.173286586,3.514489087,0.015988105,0.353632621,0.020947673,0.452458039,1.920669772
Mesorhizobium,0,0,0,0.008329169,0.033100892,0.011502516,0.023920584,0,0,0.069382496,0.002851033,0,0,0.001828388,0.045612115,0,0.086765682,0.025724375,0.113191762,0,0,0,0,0.001353656,0.013221567,0,0,0.010922595,0.012324124,0,0.036736193,0,0.027512335,0.016412007,0,0,0.002539876,0,0,0.020534818,0,0,0,0,0,0.005991073,0,0.014269814,0,0,0,0,0,0,0.039193729,0.050897061,0.070224719,0,0.015779508,0,0.016884762,0,0,0,0.040653161,0,0.005755064,0.002673725,0,0,0,0,0,0,0,0,0.006359907,0,0.004161292,0.032564804,0.028583679,0.003679717,0.01676727,0.021557919,0,0,0.00177349,0,0.002577154,0.01019408,0.00904345,0.003421991,0.002754492,0.000845766,0.002135763,0,0,0,0,0.009230201,0,0,0,0.009604303,0.004498021,0.003876871,0.003147553,0,0,0,0,0,0,0.003706037,0,0,0,0,0,0,0,0,0.021843881,0.330632562,0.026097506,0.292913248,0.006204959,0,0,0.003981304,0.000962371,0.001673976,0.00439433,0,0.002139953,0.00166182,0.004019723,0.026798307,0.018446497,0.005703856,0.003213032,0.009441169,0.005376633,0.012466915,0.017559263,0.001650519,0,0,0,0,0,0.002626326,0.003043144,0,0,0,0.006012072,0.001525251,0.013839553,0.009445738,0.00159881,0.005810865,0.001396512,0,0.007181992
Methylobacterium,16.9755324,43.76149767,42.96879938,34.16625021,36.45511519,29.69374551,19.5203923,12.10528721,18.51250334,36.66204117,24.51176051,17.43173454,17.25107715,30.1226848,5.838350666,0.366888628,6.267544531,5.011575969,7.07202441,57.69671505,26.56511282,40.53943528,55.72217314,1.514741316,5.185498585,7.431438706,2.087646948,32.60030583,34.78484133,57.72471107,29.23180538,38.57217151,15.72788467,11.34397926,13.48507493,19.00063366,36.48277964,33.77113886,20.68016665,38.50050196,59.9664268,38.2263407,3.068788065,6.090302213,1.681537406,11.02057934,5.543254578,26.18225406,21.59631481,28.67456197,15.76017131,45.37303396,11.40976081,15.39167336,14.71444569,18.20842346,9.129213483,7.285502959,28.09804334,0.24251342,14.60953989,11.19433474,55.76635621,68.98016997,46.61562436,30.44382247,36.25115101,21.67054357,15.63217003,23.74039884,31.4388311,24.13641364,3.790613718,26.6709204,8.714471769,10.54513889,12.87881197,8.669373586,29.94881611,35.62263905,28.62179029,37.49632028,30.17102616,17.18525438,34.61166093,22.58459654,23.01103111,20.47934002,29.4787707,35.1068418,16.15735602,39.99794681,29.76412366,29.48171454,33.13494465,8.730841585,30.94550912,20.64906439,35.86938155,24.04005907,22.18605145,48.47124927,13.91589506,26.89204764,42.12396546,49.18198031,4.574518312,51.58655119,24.35301198,24.54686174,19.39639747,5.127432895,13.87978873,34.8404551,10.04947054,4.223758872,0.682395813,0.263586837,9.917355372,0.506523408,0.194537144,0.387275242,35.27915194,16.14407344,36.03148629,17.18351525,5.992217209,0.951422911,0.198573736,37.90519719,33.74843615,28.85684154,29.52198483,29.93886358,34.52172052,22.75197341,14.08377104,10.61212976,30.59197885,22.9273614,21.35220454,34.73234287,25.15278599,34.43937243,15.05121452,8.175021044,19.23857513,20.79463364,30.08303677,37.80398487,44.6590152,38.80134468,23.58132422,14.0717774,23.07692308,30.3144533,27.6795806,16.21646355,26.23979333,19.74968795,7.686281407,19.25222473,4.616867066,29.23908479,46.92508157
Methylomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040830909,0,0.100888309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001537208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylophilus,0,0,0,0,0.019860535,0,0.003588088,0,0,0.01982357,0,0,0,0,0,0,0,0,0,0.008488244,0,0,0,0,0,0,0,0,0.006162062,0.002286263,0,0,0.009170778,0.008206004,0.008078523,0,0,0,0,0.004563293,0.004937235,0.00402312,0.009442425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002844748,0,0,0.000822132,0.002566494,0.001836328,0.000845766,0,0,0,0,0.0042244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005139737,0.121110829,0.00352669,0.085979511,0,0,0,0,0.001924743,0.000836988,0,0,0.000713318,0,0,0,0,0,0.000803258,0,0.001792211,0,0.001951029,0,0,0,0,0,0.001686582,0.003501768,0,0,0,0,0,0,0,0,0,0.011621729,0.000698256,0,0
Methylotenera,0,0,0,0,0.019860535,0,0,0.091395147,0,0,0,0,0,0,0,0,0.010207727,0,0.061517262,0,0,0,0,0,0,0,0,0.003640865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005707925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855498,0.001836328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003854802,0,0.001410676,0.00437184,0,0,0,0,0.000962371,0,0,0,0,0,0,0,0.001537208,0.00712982,0,0.006866304,0.003584422,0,0.001951029,0,0,0,0,0,0.000843291,0,0,0,0,0,0,0,0,0,0,0.000830124,0,0,0
Methyloversatilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056125909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003586608,0,0,0,0,0,0.010207901,0.015502374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003854802,0,0.002821352,0.00145728,0,0,0,0.000796261,0.001924743,0.005858917,0,0,0,0,0,0,0,0.015685603,0,0,0.001792211,0,0,0,0,0,0,0,0,0.000875442,0,0.001756667,0,0,0,0,0,0,0,0,0,0,0
Microbacterium,1.89397372,0.443674927,0.43187899,1.449275362,0.968752758,6.012940331,2.930271499,0.297034227,0.691910652,1.435556877,2.685673557,2.386830029,3.796012801,2.634706452,1.195037402,0.047003525,1.122849997,0.912046023,0.99657964,0.163398693,0.366510136,0.182166292,0.119257951,0.031134093,0.62141365,0.324422528,0.013689488,1.194203743,1.142035535,0.219481247,0.938813829,0.123737962,0.28245997,0.802547143,0.543280688,0.381702423,0.551153104,0.500187145,0.269353745,0.807702838,0.180209092,0.561895694,0.004721212,0.187444507,0.128689087,0.137794686,0.046888432,0.102742658,0.472692238,0.044613887,0.189660447,0.108342362,1.135539986,0.470237413,0.699888018,0.36900369,0.351123596,0.490014793,0.147275405,0.013624349,0.211059519,0.367697127,0.557663562,1.735127479,2.256250423,0.295881647,0.776933702,1.355578728,1.690617075,0.979494046,1.96260525,1.126512651,0.11732852,1.339926623,0.536275186,1.111111111,0.515152479,0.05889099,0.241354917,0.07815553,0.047639465,0.165587283,0.087189805,0.165277379,0.080679862,0.250089318,0.808711382,1.056823839,1.985696798,0.471280141,0.808155547,1.106158729,0.829102127,1.792178355,0.500480547,0.816647952,0.9928423,0.206349951,0.388644812,0.138453018,0.265383391,0.689579685,0.844907407,1.046868997,0.56675063,0.124059859,0.054182873,1.28966378,0.317338732,1.882458681,0.57656368,0.255995181,0.875844086,2.546047511,0.224866102,0.341184842,0.081237597,0.023495206,0.826446281,1.357892044,0.019770035,0.029157788,2.95277867,1.568385229,2.461629613,1.760394048,1.038887362,0.071414311,0.022851739,1.599687866,1.846790492,0.710602966,1.464190608,1.366578758,0.485769313,0.752804321,0.826723121,0.638928068,0.859299341,0.694444444,0.607263059,0.758726644,0.995573239,0.59649392,0.341430104,0.609041544,1.312198194,0.28250774,0.796263345,0.8146122,2.841891333,1.244878664,4.064119048,1.265678249,3.908738273,2.338033593,0.412428156,1.908088404,1.719180083,0.336673076,0.090332792,2.961050604,0.065636041,0.528319267,0.285227669
Micrococcus,0.022655188,0.167730765,0.031600902,0.1332667,0.174331362,0.132278936,0.013156321,0.036558059,0.008899172,0.151980705,0.011404134,0.003028972,0.015239467,0.040224526,0.246305419,0.009139574,0.29602409,0.163700568,0.007382071,0.055173585,0.002290688,0.052047512,0.028710247,0.002707312,0.074040775,0.224932953,0,0.072817301,0.022594228,0.025148893,0.089799584,0.046625899,0.082537004,0.027900412,0.058569294,0.084487493,0.063496901,0.044234237,0.058133902,0.041069636,0.014811706,0.014751438,0,0.0032885,0,0.002995537,0.005209826,0.002853963,0.009032336,0.008111616,0.012236158,0.014943774,0.018120319,0.103222847,0.515117581,0.203588243,0.140449438,0.147928994,0.08941721,0,0.054875475,0.013618412,0.022996436,0,0.135510536,0.079968013,0.017265193,0.018716077,0,0,0.012382368,0,0.004512635,0,0,0,0,0.003099526,0.012483875,0.019538882,0.028583679,0.036797174,0.003353454,0.010778959,0.037650602,0.015311591,0.017734899,0.00711187,0.005154307,0.065869437,0.002466395,0.042774893,0.012854297,0.013532258,0.035596056,0.0043749,0.017317017,0.023448858,0.016897601,0.004615101,0.003538445,0.00729714,0.003858025,0.076834422,0.058474271,0.042645576,0.003822028,0.022692031,0.010942715,0,0,0,0,0.003706037,0.004088475,0.003649036,0,0.000734225,0,0,0.000790801,0.000747636,0.019274012,0.090833121,0.029624196,0.074321272,0.007977804,0,0,0.054145732,0.02213454,0.043523385,0.092280921,0.007991689,0.030672659,0.006647279,0.069675206,0.033850494,0.050727868,0.05062172,0.01606516,0.032614946,0.064519598,0.043154705,0.033167496,0.008252595,0.005248793,0.029669763,0.005931198,0.001494701,0.028671901,0.041145779,0.005325502,0.009661666,0.050811119,0.056284622,0.019238631,0.018303006,0.032292291,0.027662517,0.004796431,0.165194581,0.017456394,0.046058603,0.187757782
Microcoleus,0,0,0.014747087,0.06663335,0.006620178,0,0,0.036558059,0,0,0.001425517,0,0.012468655,0.003656775,0.136836344,0,0.112285,0.152007671,0.115652452,0,0,0.011153038,0,0,0,0,0.001711186,0.00728173,0,0.004572526,0.016327197,0,0,0.004923602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016645167,0.00325648,0.061931304,0,0.013413816,0,0,0,0,0.011378992,0.00386573,0.017251519,0,0.022242944,0,0.010149193,0.01281458,0.088956295,0,0,0,0,0,0,0,0,0,0.015507482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003849485,0.003347953,0,0,0.002853271,0.00166182,0.048236681,0.184767278,0.342797411,0.017111567,0.067473673,0.030040082,0.038532538,0.216732518,0.044873671,0.092429069,0,0,0,0,0,0,0.002282358,0,0,0,0,0,0,0,0,0,0,0,0
Microlunatus,0,0,0,0,0,0.002875629,0,0,0,0.029735355,0,0,0.001385406,0.010970325,0.018244846,0,0,0.025724375,0,0.036075036,0.036651014,0.011153038,0.013250883,0.004060969,0.103128223,0.012976901,0.001711186,0.00728173,0.053404539,0.018290104,0.065308788,0.001793304,0.051356358,0.113242848,0.109060064,0.042243746,0.002539876,0,0,0.045632929,0.029623412,0.010728319,0,0,0,0,0.002604913,0.005707925,0,0,0,0,0,0.011469205,0,0.02544853,0.140449438,0.018491124,0,0,0,0,0,0,0,0.015993603,0,0,0.012075836,0,0,0,0,0,0,0,0,0,0.004161292,0,0,0.003679717,0,0.010778959,0,0,0,0,0.005154307,0.00156832,0,0.008554979,0,0.001691532,0.002135763,0.016041299,0,0,0.0042244,0,0,0,0,0,0.004498021,0,0,0.003782005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002569868,0.009688866,0.002116014,0.0036432,0,0,0,0,0,0.006695905,0.00439433,0.000998961,0,0.009970918,0.004019723,0.001410437,0.010760457,0,0.007229322,0.009441169,0.003584422,0.010548928,0.003902058,0.008252595,0,0,0.0014828,0,0,0.000875442,0.002282358,0.002635,0.004957182,0,0,0.003050501,0,0.003373478,0,0.009961482,0.003491279,0,0.007181992
Mizugakiibacter,0,0.086570717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000836988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobilitalea,0,0,0,0,0.059581605,0,0,0.009139515,0,0,0,0,0,0,0.009122423,0,0.030623182,0.009354318,0,0.014854427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001641201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177349,0,0.00386573,0.00548912,0.000822132,0,0.003672656,0.000845766,0,0,0,0,0,0,0,0.010945709,0,0,0.004498021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002569868,0,0.000705338,0,0,0,0,0,0.002887114,0.002510965,0.003515464,0.000998961,0.007846494,0,0,0.001410437,0.003074416,0.002851928,0,0.002574864,0,0.003835974,0.008779631,0,0,0,0,0,0,0,0,0.003513333,0.001239296,0,0,0.006101002,0,0,0,0,0,0,0
Modestobacter,0.058903489,0.137972081,0.018960541,0.608029319,0.291287845,0.347951114,0.192560698,0.132522963,0.162409896,0.290745697,0.058446187,0.086325705,0.101134648,0.063993564,0.21893815,0.011750881,0.071454091,0.032740114,0.078742095,0.040319158,0.40316115,0.068777069,0.108215548,0.002707312,0.029087447,0.220607319,0.005133558,0.156557198,0.049296498,0.09945244,0.130617576,0.141671,0.170576475,0.338087345,0.34939613,0.117679008,0.121914051,0.083364524,0.079449666,0.19850324,0.145648444,0.045595355,0,0.0032885,0,0.011982147,0.005209826,0.008561888,0.006021557,0.004055808,0,0.018679718,0.006040106,0.057346026,0,0,0.03511236,0.046227811,0.094677046,0,0.00422119,0.027236824,0.022996436,0.035410765,0.162612643,0.007996801,0.023020258,0.016042352,0.006037918,0.01409344,0.012382368,0.02640264,0.009025271,0,0.003830537,0.024305556,0.04451935,0.003099526,0.029129042,0.009769441,0.004763946,0.01471887,0.003353454,0.025150905,0,0,0.095768453,0.348481616,0.957412538,0.170162713,0.160315699,0.454269362,0.054171678,0.360296356,0.056241768,0.068540096,0.028861695,0.032828401,0.046468401,0.013845302,0.014153781,0.080268535,0.007716049,0.201690357,0.125944584,0.034891835,0.00562063,0.003782005,0.005471357,0,0.170980954,0.00752927,0.010028749,0.003706037,0,0,0,0,0,0,0.000790801,0,0.064246707,0.038755465,0.074765828,0.051004794,0.015955608,0.002303687,0,0.669655299,0.094312386,0.307174663,0.094038653,0.185806761,0.113417505,0.152887412,0.068335299,0.035260931,0.156795229,0.124058864,0.1052268,0.099561415,0.495546356,0.154397944,0.079992196,0.080875435,0.318426762,0.054179567,0.022241993,0.339297191,0.100351652,0.092796862,0.23280053,0.060604996,0.355677833,0.117753355,0.040882091,0.094565532,0.19221602,0.044529906,0.00159881,0.086332846,0.011870348,0.487001991,0.088235898
Moheibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005103864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180455134,0,0.130426546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005149728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraxella,0,0.078454713,0.008426907,0.024987506,0.037514344,0.092020129,0.003588088,0.095964904,0.015573552,0.024779463,0.005702067,0.027260749,0.001385406,0.023769038,0.191570881,0.002611307,0.112285,0.332078296,0.115652452,0.006366183,0,0.039035634,0.070671378,0.001353656,0.433667398,0.077861407,0.005133558,0.047331246,0.012324124,0.006858789,0.114290379,0,0.018341556,0.021335609,0.002019631,0.042243746,0.022858884,0.045935554,0.133707974,0.022816464,0.016046015,0.012069359,0.004721212,0.0032885,0,0.011982147,0.002604913,0.011415851,0.009032336,0.012167424,0.018354237,0.037359435,0.084561488,0.126161257,0.16237402,0.687110319,0.03511236,0.147928994,0.005259836,0.00272487,0.037990713,0,0.05174198,0.424929178,0.474286876,0.007996801,0.218692449,0.008021176,0.012075836,0.01409344,0.006191184,0,0.004512635,0,0,0,0.019079721,0.003099526,0.083225833,0.026051843,0.123862608,0.103032087,0.070422535,0.607214717,0.016135972,0.219466136,0.007093959,0.021335609,0.025771535,0.030582239,0.013154109,0.050474374,0.030299413,0.014378024,0.045562952,0.062706896,0.051951051,0.042207944,0.156302805,0.009230201,0.017692226,0.014594279,0.003858025,0.240107568,0.071968334,0.046522447,0.021583219,0.026474037,0.027356787,0.014979777,0.027834109,0.003764635,0,0.011118111,0.020442373,0,0,0,0,0,0.000790801,0,0.056537102,0.098099771,0.048668322,0.09107999,0.001772845,0,0,0.080422337,0.024059282,0.057752185,0.098432982,0.069927276,0.056352094,0.031574574,0.064315575,0.01551481,0.029206954,0.063455396,0.094784446,0.132176361,0.093194975,0.097817331,0.048775729,0.023107267,0,0.00128999,0.002965599,0.017936415,0.041321269,0.042021221,0.013694149,0.028984998,0.043375345,0.027401724,0.016833802,0.05948477,0.006150913,0.013493911,0.003197621,0.063089388,0.003491279,0.052154594,0.171341801
